time,sample,well,row,col,strain,mol_ID,mol_conc,replicate,OD
40.3333333333333,122,18,2,6,W,3-HP,20,2,0.141
40.3333333333333,122,19,2,7,medium,None,0,2,0.141
40.3333333333333,122,20,2,8,W,LA,300,2,0.141
40.3333333333333,122,21,2,9,W,LA,200,2,0.144
40.3333333333333,122,22,2,10,W,LA,100,2,0.139
40.3333333333333,122,23,2,11,W,LA,40,2,0.146
40.3333333333333,122,24,2,12,W,LA,20,2,0.145
40.3333333333333,122,25,3,1,W,None,0,3,0.139
40.3333333333333,122,26,3,2,W,3-HP,300,3,0.135
40.3333333333333,122,27,3,3,W,3-HP,200,3,0.145
40.3333333333333,122,28,3,4,W,3-HP,100,3,0.151
40.3333333333333,122,29,3,5,W,3-HP,40,3,0.137
40.3333333333333,122,30,3,6,W,3-HP,20,3,0.137
40.3333333333333,122,31,3,7,medium,None,0,3,0.136
40.3333333333333,122,32,3,8,W,LA,300,3,0.14
40.3333333333333,122,33,3,9,W,LA,200,3,0.146
40.3333333333333,122,34,3,10,W,LA,100,3,0.139
40.3333333333333,122,35,3,11,W,LA,40,3,0.148
40.3333333333333,122,36,3,12,W,LA,20,3,0.151
40.3333333333333,122,37,4,1,W,None,0,4,0.145
40.3333333333333,122,38,4,2,W,3-HP,300,4,0.145
40.3333333333333,122,39,4,3,W,3-HP,200,4,0.139
40.3333333333333,122,40,4,4,W,3-HP,100,4,0.139
40.3333333333333,122,41,4,5,W,3-HP,40,4,0.137
40.3333333333333,122,42,4,6,W,3-HP,20,4,0.155
40.3333333333333,122,43,4,7,medium,None,0,4,0.143
40.3333333333333,122,44,4,8,W,LA,300,4,0.134
40.3333333333333,122,45,4,9,W,LA,200,4,0.14
40.3333333333333,122,46,4,10,W,LA,100,4,0.129
40.3333333333333,122,47,4,11,W,LA,40,4,0.132
40.3333333333333,122,48,4,12,W,LA,20,4,0.149
40.3333333333333,122,49,5,1,MG1655,None,0,1,0.87
40.3333333333333,122,50,5,2,MG1655,3-HP,300,1,0.14
40.3333333333333,122,51,5,3,MG1655,3-HP,200,1,0.142
40.3333333333333,122,52,5,4,MG1655,3-HP,100,1,0.153
40.3333333333333,122,53,5,5,MG1655,3-HP,40,1,0.138
40.3333333333333,122,54,5,6,MG1655,3-HP,20,1,0.177
40.3333333333333,122,55,5,7,medium,3-HP,300,1,0.142
40.3333333333333,122,56,5,8,MG1655,LA,300,1,0.142
40.3333333333333,122,57,5,9,MG1655,LA,200,1,0.143
40.3333333333333,122,58,5,10,MG1655,LA,100,1,0.139
40.3333333333333,122,59,5,11,MG1655,LA,40,1,0.141
40.3333333333333,122,60,5,12,MG1655,LA,20,1,0.392
40.3333333333333,122,61,6,1,MG1655,None,0,2,0.844
40.3333333333333,122,62,6,2,MG1655,3-HP,300,2,0.137
40.3333333333333,122,63,6,3,MG1655,3-HP,200,2,0.141
40.3333333333333,122,64,6,4,MG1655,3-HP,100,2,0.142
40.3333333333333,122,65,6,5,MG1655,3-HP,40,2,0.146
40.3333333333333,122,66,6,6,MG1655,3-HP,20,2,0.295
40.3333333333333,122,67,6,7,medium,3-HP,300,2,0.133
40.3333333333333,122,68,6,8,MG1655,LA,300,2,0.152
40.3333333333333,122,69,6,9,MG1655,LA,200,2,0.141
40.3333333333333,122,70,6,10,MG1655,LA,100,2,0.139
40.3333333333333,122,71,6,11,MG1655,LA,40,2,0.143
40.3333333333333,122,72,6,12,MG1655,LA,20,2,0.376
40.3333333333333,122,73,7,1,MG1655,None,0,3,0.853
40.3333333333333,122,74,7,2,MG1655,3-HP,300,3,0.143
40.3333333333333,122,75,7,3,MG1655,3-HP,200,3,0.143
40.3333333333333,122,76,7,4,MG1655,3-HP,100,3,0.146
40.3333333333333,122,77,7,5,MG1655,3-HP,40,3,0.151
40.3333333333333,122,78,7,6,MG1655,3-HP,20,3,0.349
40.3333333333333,122,79,7,7,medium,3-HP,300,3,0.15
40.3333333333333,122,80,7,8,MG1655,LA,300,3,0.135
40.3333333333333,122,81,7,9,MG1655,LA,200,3,0.144
40.3333333333333,122,82,7,10,MG1655,LA,100,3,0.14
40.3333333333333,122,83,7,11,MG1655,LA,40,3,0.142
40.3333333333333,122,84,7,12,MG1655,LA,20,3,0.39
40.3333333333333,122,85,8,1,MG1655,None,0,4,0.836
40.3333333333333,122,86,8,2,MG1655,3-HP,300,4,0.146
40.3333333333333,122,87,8,3,MG1655,3-HP,200,4,0.136
40.3333333333333,122,88,8,4,MG1655,3-HP,100,4,0.142
40.3333333333333,122,89,8,5,MG1655,3-HP,40,4,0.147
40.3333333333333,122,90,8,6,MG1655,3-HP,20,4,0.338
40.3333333333333,122,91,8,7,medium,3-HP,300,4,0.143
40.3333333333333,122,92,8,8,MG1655,LA,300,4,0.148
40.3333333333333,122,93,8,9,MG1655,LA,200,4,0.145
40.3333333333333,122,94,8,10,MG1655,LA,100,4,0.137
40.3333333333333,122,95,8,11,MG1655,LA,40,4,0.141
40.3333333333333,122,96,8,12,MG1655,LA,20,4,0.357
40.6666666666667,123,1,1,1,W,None,0,1,0.14
40.6666666666667,123,2,1,2,W,3-HP,300,1,0.137
40.6666666666667,123,3,1,3,W,3-HP,200,1,0.152
40.6666666666667,123,4,1,4,W,3-HP,100,1,0.156
40.6666666666667,123,5,1,5,W,3-HP,40,1,0.141
40.6666666666667,123,6,1,6,W,3-HP,20,1,0.141
40.6666666666667,123,7,1,7,medium,None,0,1,0.146
40.6666666666667,123,8,1,8,W,LA,300,1,0.14
40.6666666666667,123,9,1,9,W,LA,200,1,0.137
40.6666666666667,123,10,1,10,W,LA,100,1,0.332
40.6666666666667,123,11,1,11,W,LA,40,1,0.144
40.6666666666667,123,12,1,12,W,LA,20,1,0.143
40.6666666666667,123,13,2,1,W,None,0,2,0.146
40.6666666666667,123,14,2,2,W,3-HP,300,2,0.137
40.6666666666667,123,15,2,3,W,3-HP,200,2,0.144
40.6666666666667,123,16,2,4,W,3-HP,100,2,0.141
40.6666666666667,123,17,2,5,W,3-HP,40,2,0.139
40.6666666666667,123,18,2,6,W,3-HP,20,2,0.141
40.6666666666667,123,19,2,7,medium,None,0,2,0.14
40.6666666666667,123,20,2,8,W,LA,300,2,0.141
40.6666666666667,123,21,2,9,W,LA,200,2,0.144
40.6666666666667,123,22,2,10,W,LA,100,2,0.139
40.6666666666667,123,23,2,11,W,LA,40,2,0.146
40.6666666666667,123,24,2,12,W,LA,20,2,0.145
40.6666666666667,123,25,3,1,W,None,0,3,0.139
40.6666666666667,123,26,3,2,W,3-HP,300,3,0.135
40.6666666666667,123,27,3,3,W,3-HP,200,3,0.145
40.6666666666667,123,28,3,4,W,3-HP,100,3,0.151
40.6666666666667,123,29,3,5,W,3-HP,40,3,0.137
40.6666666666667,123,30,3,6,W,3-HP,20,3,0.137
40.6666666666667,123,31,3,7,medium,None,0,3,0.136
40.6666666666667,123,32,3,8,W,LA,300,3,0.14
40.6666666666667,123,33,3,9,W,LA,200,3,0.146
40.6666666666667,123,34,3,10,W,LA,100,3,0.139
40.6666666666667,123,35,3,11,W,LA,40,3,0.148
40.6666666666667,123,36,3,12,W,LA,20,3,0.151
40.6666666666667,123,37,4,1,W,None,0,4,0.145
40.6666666666667,123,38,4,2,W,3-HP,300,4,0.145
40.6666666666667,123,39,4,3,W,3-HP,200,4,0.139
40.6666666666667,123,40,4,4,W,3-HP,100,4,0.139
40.6666666666667,123,41,4,5,W,3-HP,40,4,0.137
40.6666666666667,123,42,4,6,W,3-HP,20,4,0.156
40.6666666666667,123,43,4,7,medium,None,0,4,0.143
40.6666666666667,123,44,4,8,W,LA,300,4,0.133
40.6666666666667,123,45,4,9,W,LA,200,4,0.14
40.6666666666667,123,46,4,10,W,LA,100,4,0.129
40.6666666666667,123,47,4,11,W,LA,40,4,0.132
40.6666666666667,123,48,4,12,W,LA,20,4,0.15
40.6666666666667,123,49,5,1,MG1655,None,0,1,0.875
40.6666666666667,123,50,5,2,MG1655,3-HP,300,1,0.14
40.6666666666667,123,51,5,3,MG1655,3-HP,200,1,0.142
40.6666666666667,123,52,5,4,MG1655,3-HP,100,1,0.152
40.6666666666667,123,53,5,5,MG1655,3-HP,40,1,0.138
40.6666666666667,123,54,5,6,MG1655,3-HP,20,1,0.177
40.6666666666667,123,55,5,7,medium,3-HP,300,1,0.142
40.6666666666667,123,56,5,8,MG1655,LA,300,1,0.142
40.6666666666667,123,57,5,9,MG1655,LA,200,1,0.143
40.6666666666667,123,58,5,10,MG1655,LA,100,1,0.139
40.6666666666667,123,59,5,11,MG1655,LA,40,1,0.141
40.6666666666667,123,60,5,12,MG1655,LA,20,1,0.393
40.6666666666667,123,61,6,1,MG1655,None,0,2,0.848
40.6666666666667,123,62,6,2,MG1655,3-HP,300,2,0.137
40.6666666666667,123,63,6,3,MG1655,3-HP,200,2,0.141
40.6666666666667,123,64,6,4,MG1655,3-HP,100,2,0.142
40.6666666666667,123,65,6,5,MG1655,3-HP,40,2,0.146
40.6666666666667,123,66,6,6,MG1655,3-HP,20,2,0.295
40.6666666666667,123,67,6,7,medium,3-HP,300,2,0.133
