cycle,time,well,row,col,temperature,strain,mol_ID,mol_conc,replicate,OD
112,37,C9,3,9,30.1,W,LA,200,3,0.146
112,37,C10,3,10,30.1,W,LA,100,3,0.14
112,37,C11,3,11,30.1,W,LA,40,3,0.148
112,37,C12,3,12,30.1,W,LA,20,3,0.152
112,37,D1,4,1,30.1,W,None,0,4,0.145
112,37,D2,4,2,30.1,W,3-HP,300,4,0.145
112,37,D3,4,3,30.1,W,3-HP,200,4,0.139
112,37,D4,4,4,30.1,W,3-HP,100,4,0.14
112,37,D5,4,5,30.1,W,3-HP,40,4,0.137
112,37,D6,4,6,30.1,W,3-HP,20,4,0.149
112,37,D7,4,7,30.1,medium,None,0,4,0.146
112,37,D8,4,8,30.1,W,LA,300,4,0.133
112,37,D9,4,9,30.1,W,LA,200,4,0.14
112,37,D10,4,10,30.1,W,LA,100,4,0.13
112,37,D11,4,11,30.1,W,LA,40,4,0.132
112,37,D12,4,12,30.1,W,LA,20,4,0.15
112,37,E1,5,1,30.1,MG1655,None,0,1,0.819
112,37,E2,5,2,30.1,MG1655,3-HP,300,1,0.14
112,37,E3,5,3,30.1,MG1655,3-HP,200,1,0.142
112,37,E4,5,4,30.1,MG1655,3-HP,100,1,0.153
112,37,E5,5,5,30.1,MG1655,3-HP,40,1,0.138
112,37,E6,5,6,30.1,MG1655,3-HP,20,1,0.18
112,37,E7,5,7,30.1,medium,3-HP,300,1,0.142
112,37,E8,5,8,30.1,MG1655,LA,300,1,0.142
112,37,E9,5,9,30.1,MG1655,LA,200,1,0.143
112,37,E10,5,10,30.1,MG1655,LA,100,1,0.139
112,37,E11,5,11,30.1,MG1655,LA,40,1,0.141
112,37,E12,5,12,30.1,MG1655,LA,20,1,0.396
112,37,F1,6,1,30.1,MG1655,None,0,2,0.806
112,37,F2,6,2,30.1,MG1655,3-HP,300,2,0.137
112,37,F3,6,3,30.1,MG1655,3-HP,200,2,0.141
112,37,F4,6,4,30.1,MG1655,3-HP,100,2,0.142
112,37,F5,6,5,30.1,MG1655,3-HP,40,2,0.147
112,37,F6,6,6,30.1,MG1655,3-HP,20,2,0.297
112,37,F7,6,7,30.1,medium,3-HP,300,2,0.133
112,37,F8,6,8,30.1,MG1655,LA,300,2,0.152
112,37,F9,6,9,30.1,MG1655,LA,200,2,0.141
112,37,F10,6,10,30.1,MG1655,LA,100,2,0.139
112,37,F11,6,11,30.1,MG1655,LA,40,2,0.143
112,37,F12,6,12,30.1,MG1655,LA,20,2,0.38
112,37,G1,7,1,30.1,MG1655,None,0,3,0.832
112,37,G2,7,2,30.1,MG1655,3-HP,300,3,0.143
112,37,G3,7,3,30.1,MG1655,3-HP,200,3,0.143
112,37,G4,7,4,30.1,MG1655,3-HP,100,3,0.147
112,37,G5,7,5,30.1,MG1655,3-HP,40,3,0.152
112,37,G6,7,6,30.1,MG1655,3-HP,20,3,0.352
112,37,G7,7,7,30.1,medium,3-HP,300,3,0.15
112,37,G8,7,8,30.1,MG1655,LA,300,3,0.136
112,37,G9,7,9,30.1,MG1655,LA,200,3,0.144
112,37,G10,7,10,30.1,MG1655,LA,100,3,0.14
112,37,G11,7,11,30.1,MG1655,LA,40,3,0.142
112,37,G12,7,12,30.1,MG1655,LA,20,3,0.392
112,37,H1,8,1,30.1,MG1655,None,0,4,0.83
112,37,H2,8,2,30.1,MG1655,3-HP,300,4,0.146
112,37,H3,8,3,30.1,MG1655,3-HP,200,4,0.136
112,37,H4,8,4,30.1,MG1655,3-HP,100,4,0.143
112,37,H5,8,5,30.1,MG1655,3-HP,40,4,0.149
112,37,H6,8,6,30.1,MG1655,3-HP,20,4,0.343
112,37,H7,8,7,30.1,medium,3-HP,300,4,0.143
112,37,H8,8,8,30.1,MG1655,LA,300,4,0.148
112,37,H9,8,9,30.1,MG1655,LA,200,4,0.146
112,37,H10,8,10,30.1,MG1655,LA,100,4,0.137
112,37,H11,8,11,30.1,MG1655,LA,40,4,0.142
112,37,H12,8,12,30.1,MG1655,LA,20,4,0.358
113,37.3333333333333,A1,1,1,30,W,None,0,1,0.14
113,37.3333333333333,A2,1,2,30,W,3-HP,300,1,0.137
113,37.3333333333333,A3,1,3,30,W,3-HP,200,1,0.152
113,37.3333333333333,A4,1,4,30,W,3-HP,100,1,0.157
113,37.3333333333333,A5,1,5,30,W,3-HP,40,1,0.141
113,37.3333333333333,A6,1,6,30,W,3-HP,20,1,0.141
113,37.3333333333333,A7,1,7,30,medium,None,0,1,0.146
113,37.3333333333333,A8,1,8,30,W,LA,300,1,0.14
113,37.3333333333333,A9,1,9,30,W,LA,200,1,0.137
113,37.3333333333333,A10,1,10,30,W,LA,100,1,0.33
113,37.3333333333333,A11,1,11,30,W,LA,40,1,0.144
113,37.3333333333333,A12,1,12,30,W,LA,20,1,0.143
113,37.3333333333333,B1,2,1,30,W,None,0,2,0.146
113,37.3333333333333,B2,2,2,30,W,3-HP,300,2,0.137
113,37.3333333333333,B3,2,3,30,W,3-HP,200,2,0.143
113,37.3333333333333,B4,2,4,30,W,3-HP,100,2,0.141
113,37.3333333333333,B5,2,5,30,W,3-HP,40,2,0.138
113,37.3333333333333,B6,2,6,30,W,3-HP,20,2,0.141
113,37.3333333333333,B7,2,7,30,medium,None,0,2,0.141
113,37.3333333333333,B8,2,8,30,W,LA,300,2,0.141
113,37.3333333333333,B9,2,9,30,W,LA,200,2,0.144
113,37.3333333333333,B10,2,10,30,W,LA,100,2,0.139
113,37.3333333333333,B11,2,11,30,W,LA,40,2,0.146
113,37.3333333333333,B12,2,12,30,W,LA,20,2,0.145
113,37.3333333333333,C1,3,1,30,W,None,0,3,0.139
113,37.3333333333333,C2,3,2,30,W,3-HP,300,3,0.135
113,37.3333333333333,C3,3,3,30,W,3-HP,200,3,0.145
113,37.3333333333333,C4,3,4,30,W,3-HP,100,3,0.151
113,37.3333333333333,C5,3,5,30,W,3-HP,40,3,0.137
113,37.3333333333333,C6,3,6,30,W,3-HP,20,3,0.137
113,37.3333333333333,C7,3,7,30,medium,None,0,3,0.137
113,37.3333333333333,C8,3,8,30,W,LA,300,3,0.141
113,37.3333333333333,C9,3,9,30,W,LA,200,3,0.146
113,37.3333333333333,C10,3,10,30,W,LA,100,3,0.14
113,37.3333333333333,C11,3,11,30,W,LA,40,3,0.148
113,37.3333333333333,C12,3,12,30,W,LA,20,3,0.152
113,37.3333333333333,D1,4,1,30,W,None,0,4,0.145
113,37.3333333333333,D2,4,2,30,W,3-HP,300,4,0.146
113,37.3333333333333,D3,4,3,30,W,3-HP,200,4,0.139
113,37.3333333333333,D4,4,4,30,W,3-HP,100,4,0.139
113,37.3333333333333,D5,4,5,30,W,3-HP,40,4,0.137
113,37.3333333333333,D6,4,6,30,W,3-HP,20,4,0.149
113,37.3333333333333,D7,4,7,30,medium,None,0,4,0.146
113,37.3333333333333,D8,4,8,30,W,LA,300,4,0.133
113,37.3333333333333,D9,4,9,30,W,LA,200,4,0.14
113,37.3333333333333,D10,4,10,30,W,LA,100,4,0.129
113,37.3333333333333,D11,4,11,30,W,LA,40,4,0.132
113,37.3333333333333,D12,4,12,30,W,LA,20,4,0.15
113,37.3333333333333,E1,5,1,30,MG1655,None,0,1,0.824
113,37.3333333333333,E2,5,2,30,MG1655,3-HP,300,1,0.14
113,37.3333333333333,E3,5,3,30,MG1655,3-HP,200,1,0.142
113,37.3333333333333,E4,5,4,30,MG1655,3-HP,100,1,0.152
113,37.3333333333333,E5,5,5,30,MG1655,3-HP,40,1,0.138
113,37.3333333333333,E6,5,6,30,MG1655,3-HP,20,1,0.179
113,37.3333333333333,E7,5,7,30,medium,3-HP,300,1,0.142
113,37.3333333333333,E8,5,8,30,MG1655,LA,300,1,0.142
113,37.3333333333333,E9,5,9,30,MG1655,LA,200,1,0.143
113,37.3333333333333,E10,5,10,30,MG1655,LA,100,1,0.139
113,37.3333333333333,E11,5,11,30,MG1655,LA,40,1,0.141
113,37.3333333333333,E12,5,12,30,MG1655,LA,20,1,0.396
113,37.3333333333333,F1,6,1,30,MG1655,None,0,2,0.818
113,37.3333333333333,F2,6,2,30,MG1655,3-HP,300,2,0.137
113,37.3333333333333,F3,6,3,30,MG1655,3-HP,200,2,0.141
113,37.3333333333333,F4,6,4,30,MG1655,3-HP,100,2,0.142
113,37.3333333333333,F5,6,5,30,MG1655,3-HP,40,2,0.147
113,37.3333333333333,F6,6,6,30,MG1655,3-HP,20,2,0.297
113,37.3333333333333,F7,6,7,30,medium,3-HP,300,2,0.133
113,37.3333333333333,F8,6,8,30,MG1655,LA,300,2,0.152
113,37.3333333333333,F9,6,9,30,MG1655,LA,200,2,0.141
113,37.3333333333333,F10,6,10,30,MG1655,LA,100,2,0.139
113,37.3333333333333,F11,6,11,30,MG1655,LA,40,2,0.143
113,37.3333333333333,F12,6,12,30,MG1655,LA,20,2,0.379
113,37.3333333333333,G1,7,1,30,MG1655,None,0,3,0.834
113,37.3333333333333,G2,7,2,30,MG1655,3-HP,300,3,0.143
113,37.3333333333333,G3,7,3,30,MG1655,3-HP,200,3,0.143
113,37.3333333333333,G4,7,4,30,MG1655,3-HP,100,3,0.147
113,37.3333333333333,G5,7,5,30,MG1655,3-HP,40,3,0.152
113,37.3333333333333,G6,7,6,30,MG1655,3-HP,20,3,0.352
113,37.3333333333333,G7,7,7,30,medium,3-HP,300,3,0.15
113,37.3333333333333,G8,7,8,30,MG1655,LA,300,3,0.135
113,37.3333333333333,G9,7,9,30,MG1655,LA,200,3,0.144
113,37.3333333333333,G10,7,10,30,MG1655,LA,100,3,0.14
113,37.3333333333333,G11,7,11,30,MG1655,LA,40,3,0.142
113,37.3333333333333,G12,7,12,30,MG1655,LA,20,3,0.392
113,37.3333333333333,H1,8,1,30,MG1655,None,0,4,0.829
113,37.3333333333333,H2,8,2,30,MG1655,3-HP,300,4,0.146
113,37.3333333333333,H3,8,3,30,MG1655,3-HP,200,4,0.136
113,37.3333333333333,H4,8,4,30,MG1655,3-HP,100,4,0.143
113,37.3333333333333,H5,8,5,30,MG1655,3-HP,40,4,0.148
113,37.3333333333333,H6,8,6,30,MG1655,3-HP,20,4,0.342
113,37.3333333333333,H7,8,7,30,medium,3-HP,300,4,0.143
113,37.3333333333333,H8,8,8,30,MG1655,LA,300,4,0.148
113,37.3333333333333,H9,8,9,30,MG1655,LA,200,4,0.145
113,37.3333333333333,H10,8,10,30,MG1655,LA,100,4,0.137
113,37.3333333333333,H11,8,11,30,MG1655,LA,40,4,0.142
113,37.3333333333333,H12,8,12,30,MG1655,LA,20,4,0.358
114,37.6666666666667,A1,1,1,30.1,W,None,0,1,0.14
114,37.6666666666667,A2,1,2,30.1,W,3-HP,300,1,0.137
114,37.6666666666667,A3,1,3,30.1,W,3-HP,200,1,0.152
114,37.6666666666667,A4,1,4,30.1,W,3-HP,100,1,0.157
114,37.6666666666667,A5,1,5,30.1,W,3-HP,40,1,0.141
114,37.6666666666667,A6,1,6,30.1,W,3-HP,20,1,0.141
114,37.6666666666667,A7,1,7,30.1,medium,None,0,1,0.146
114,37.6666666666667,A8,1,8,30.1,W,LA,300,1,0.14
114,37.6666666666667,A9,1,9,30.1,W,LA,200,1,0.137
114,37.6666666666667,A10,1,10,30.1,W,LA,100,1,0.331
114,37.6666666666667,A11,1,11,30.1,W,LA,40,1,0.144
114,37.6666666666667,A12,1,12,30.1,W,LA,20,1,0.143
114,37.6666666666667,B1,2,1,30.1,W,None,0,2,0.146
114,37.6666666666667,B2,2,2,30.1,W,3-HP,300,2,0.137
114,37.6666666666667,B3,2,3,30.1,W,3-HP,200,2,0.143
114,37.6666666666667,B4,2,4,30.1,W,3-HP,100,2,0.141
114,37.6666666666667,B5,2,5,30.1,W,3-HP,40,2,0.139
114,37.6666666666667,B6,2,6,30.1,W,3-HP,20,2,0.141
114,37.6666666666667,B7,2,7,30.1,medium,None,0,2,0.141
114,37.6666666666667,B8,2,8,30.1,W,LA,300,2,0.141
114,37.6666666666667,B9,2,9,30.1,W,LA,200,2,0.144
114,37.6666666666667,B10,2,10,30.1,W,LA,100,2,0.139
114,37.6666666666667,B11,2,11,30.1,W,LA,40,2,0.146
114,37.6666666666667,B12,2,12,30.1,W,LA,20,2,0.145
114,37.6666666666667,C1,3,1,30.1,W,None,0,3,0.139
114,37.6666666666667,C2,3,2,30.1,W,3-HP,300,3,0.136
114,37.6666666666667,C3,3,3,30.1,W,3-HP,200,3,0.145
114,37.6666666666667,C4,3,4,30.1,W,3-HP,100,3,0.151
114,37.6666666666667,C5,3,5,30.1,W,3-HP,40,3,0.137
114,37.6666666666667,C6,3,6,30.1,W,3-HP,20,3,0.138
114,37.6666666666667,C7,3,7,30.1,medium,None,0,3,0.137
114,37.6666666666667,C8,3,8,30.1,W,LA,300,3,0.141
114,37.6666666666667,C9,3,9,30.1,W,LA,200,3,0.146
114,37.6666666666667,C10,3,10,30.1,W,LA,100,3,0.14
114,37.6666666666667,C11,3,11,30.1,W,LA,40,3,0.148
114,37.6666666666667,C12,3,12,30.1,W,LA,20,3,0.152
114,37.6666666666667,D1,4,1,30.1,W,None,0,4,0.145
114,37.6666666666667,D2,4,2,30.1,W,3-HP,300,4,0.145
114,37.6666666666667,D3,4,3,30.1,W,3-HP,200,4,0.139
114,37.6666666666667,D4,4,4,30.1,W,3-HP,100,4,0.139
114,37.6666666666667,D5,4,5,30.1,W,3-HP,40,4,0.137
114,37.6666666666667,D6,4,6,30.1,W,3-HP,20,4,0.15
114,37.6666666666667,D7,4,7,30.1,medium,None,0,4,0.145
114,37.6666666666667,D8,4,8,30.1,W,LA,300,4,0.133
114,37.6666666666667,D9,4,9,30.1,W,LA,200,4,0.14
114,37.6666666666667,D10,4,10,30.1,W,LA,100,4,0.129
114,37.6666666666667,D11,4,11,30.1,W,LA,40,4,0.132
114,37.6666666666667,D12,4,12,30.1,W,LA,20,4,0.15
114,37.6666666666667,E1,5,1,30.1,MG1655,None,0,1,0.829
114,37.6666666666667,E2,5,2,30.1,MG1655,3-HP,300,1,0.14
114,37.6666666666667,E3,5,3,30.1,MG1655,3-HP,200,1,0.142
114,37.6666666666667,E4,5,4,30.1,MG1655,3-HP,100,1,0.153
114,37.6666666666667,E5,5,5,30.1,MG1655,3-HP,40,1,0.138
114,37.6666666666667,E6,5,6,30.1,MG1655,3-HP,20,1,0.179
114,37.6666666666667,E7,5,7,30.1,medium,3-HP,300,1,0.142
114,37.6666666666667,E8,5,8,30.1,MG1655,LA,300,1,0.143
114,37.6666666666667,E9,5,9,30.1,MG1655,LA,200,1,0.143
114,37.6666666666667,E10,5,10,30.1,MG1655,LA,100,1,0.139
114,37.6666666666667,E11,5,11,30.1,MG1655,LA,40,1,0.141
114,37.6666666666667,E12,5,12,30.1,MG1655,LA,20,1,0.396
114,37.6666666666667,F1,6,1,30.1,MG1655,None,0,2,0.827
114,37.6666666666667,F2,6,2,30.1,MG1655,3-HP,300,2,0.137
114,37.6666666666667,F3,6,3,30.1,MG1655,3-HP,200,2,0.142
114,37.6666666666667,F4,6,4,30.1,MG1655,3-HP,100,2,0.142
114,37.6666666666667,F5,6,5,30.1,MG1655,3-HP,40,2,0.146
114,37.6666666666667,F6,6,6,30.1,MG1655,3-HP,20,2,0.296
114,37.6666666666667,F7,6,7,30.1,medium,3-HP,300,2,0.132
114,37.6666666666667,F8,6,8,30.1,MG1655,LA,300,2,0.152
114,37.6666666666667,F9,6,9,30.1,MG1655,LA,200,2,0.142
114,37.6666666666667,F10,6,10,30.1,MG1655,LA,100,2,0.139
114,37.6666666666667,F11,6,11,30.1,MG1655,LA,40,2,0.143
114,37.6666666666667,F12,6,12,30.1,MG1655,LA,20,2,0.379
114,37.6666666666667,G1,7,1,30.1,MG1655,None,0,3,0.838
114,37.6666666666667,G2,7,2,30.1,MG1655,3-HP,300,3,0.143
114,37.6666666666667,G3,7,3,30.1,MG1655,3-HP,200,3,0.143
114,37.6666666666667,G4,7,4,30.1,MG1655,3-HP,100,3,0.147
114,37.6666666666667,G5,7,5,30.1,MG1655,3-HP,40,3,0.152
114,37.6666666666667,G6,7,6,30.1,MG1655,3-HP,20,3,0.351
114,37.6666666666667,G7,7,7,30.1,medium,3-HP,300,3,0.15
114,37.6666666666667,G8,7,8,30.1,MG1655,LA,300,3,0.135
114,37.6666666666667,G9,7,9,30.1,MG1655,LA,200,3,0.144
114,37.6666666666667,G10,7,10,30.1,MG1655,LA,100,3,0.14
114,37.6666666666667,G11,7,11,30.1,MG1655,LA,40,3,0.142
114,37.6666666666667,G12,7,12,30.1,MG1655,LA,20,3,0.392
114,37.6666666666667,H1,8,1,30.1,MG1655,None,0,4,0.834
114,37.6666666666667,H2,8,2,30.1,MG1655,3-HP,300,4,0.147
114,37.6666666666667,H3,8,3,30.1,MG1655,3-HP,200,4,0.136
114,37.6666666666667,H4,8,4,30.1,MG1655,3-HP,100,4,0.143
114,37.6666666666667,H5,8,5,30.1,MG1655,3-HP,40,4,0.148
114,37.6666666666667,H6,8,6,30.1,MG1655,3-HP,20,4,0.341
114,37.6666666666667,H7,8,7,30.1,medium,3-HP,300,4,0.143
114,37.6666666666667,H8,8,8,30.1,MG1655,LA,300,4,0.148
114,37.6666666666667,H9,8,9,30.1,MG1655,LA,200,4,0.146
114,37.6666666666667,H10,8,10,30.1,MG1655,LA,100,4,0.137
114,37.6666666666667,H11,8,11,30.1,MG1655,LA,40,4,0.141
114,37.6666666666667,H12,8,12,30.1,MG1655,LA,20,4,0.36
115,38,A1,1,1,30.1,W,None,0,1,0.14
115,38,A2,1,2,30.1,W,3-HP,300,1,0.137
115,38,A3,1,3,30.1,W,3-HP,200,1,0.152
115,38,A4,1,4,30.1,W,3-HP,100,1,0.156
115,38,A5,1,5,30.1,W,3-HP,40,1,0.141
115,38,A6,1,6,30.1,W,3-HP,20,1,0.141
115,38,A7,1,7,30.1,medium,None,0,1,0.146
115,38,A8,1,8,30.1,W,LA,300,1,0.14
115,38,A9,1,9,30.1,W,LA,200,1,0.137
115,38,A10,1,10,30.1,W,LA,100,1,0.331
115,38,A11,1,11,30.1,W,LA,40,1,0.144
115,38,A12,1,12,30.1,W,LA,20,1,0.143
115,38,B1,2,1,30.1,W,None,0,2,0.146
115,38,B2,2,2,30.1,W,3-HP,300,2,0.137
115,38,B3,2,3,30.1,W,3-HP,200,2,0.143
115,38,B4,2,4,30.1,W,3-HP,100,2,0.141
115,38,B5,2,5,30.1,W,3-HP,40,2,0.139
115,38,B6,2,6,30.1,W,3-HP,20,2,0.141
115,38,B7,2,7,30.1,medium,None,0,2,0.141
115,38,B8,2,8,30.1,W,LA,300,2,0.141
115,38,B9,2,9,30.1,W,LA,200,2,0.144
115,38,B10,2,10,30.1,W,LA,100,2,0.139
115,38,B11,2,11,30.1,W,LA,40,2,0.146
115,38,B12,2,12,30.1,W,LA,20,2,0.145
115,38,C1,3,1,30.1,W,None,0,3,0.139
115,38,C2,3,2,30.1,W,3-HP,300,3,0.135
115,38,C3,3,3,30.1,W,3-HP,200,3,0.145
115,38,C4,3,4,30.1,W,3-HP,100,3,0.151
115,38,C5,3,5,30.1,W,3-HP,40,3,0.137
115,38,C6,3,6,30.1,W,3-HP,20,3,0.138
115,38,C7,3,7,30.1,medium,None,0,3,0.136
115,38,C8,3,8,30.1,W,LA,300,3,0.14
115,38,C9,3,9,30.1,W,LA,200,3,0.146
115,38,C10,3,10,30.1,W,LA,100,3,0.14
115,38,C11,3,11,30.1,W,LA,40,3,0.148
115,38,C12,3,12,30.1,W,LA,20,3,0.151
115,38,D1,4,1,30.1,W,None,0,4,0.145
115,38,D2,4,2,30.1,W,3-HP,300,4,0.145
115,38,D3,4,3,30.1,W,3-HP,200,4,0.139
115,38,D4,4,4,30.1,W,3-HP,100,4,0.139
115,38,D5,4,5,30.1,W,3-HP,40,4,0.137
115,38,D6,4,6,30.1,W,3-HP,20,4,0.151
115,38,D7,4,7,30.1,medium,None,0,4,0.145
115,38,D8,4,8,30.1,W,LA,300,4,0.133
115,38,D9,4,9,30.1,W,LA,200,4,0.14
115,38,D10,4,10,30.1,W,LA,100,4,0.129
115,38,D11,4,11,30.1,W,LA,40,4,0.132
115,38,D12,4,12,30.1,W,LA,20,4,0.15
115,38,E1,5,1,30.1,MG1655,None,0,1,0.833
115,38,E2,5,2,30.1,MG1655,3-HP,300,1,0.14
115,38,E3,5,3,30.1,MG1655,3-HP,200,1,0.142
115,38,E4,5,4,30.1,MG1655,3-HP,100,1,0.152
115,38,E5,5,5,30.1,MG1655,3-HP,40,1,0.138
115,38,E6,5,6,30.1,MG1655,3-HP,20,1,0.176
115,38,E7,5,7,30.1,medium,3-HP,300,1,0.142
115,38,E8,5,8,30.1,MG1655,LA,300,1,0.143
115,38,E9,5,9,30.1,MG1655,LA,200,1,0.143
115,38,E10,5,10,30.1,MG1655,LA,100,1,0.139
115,38,E11,5,11,30.1,MG1655,LA,40,1,0.141
115,38,E12,5,12,30.1,MG1655,LA,20,1,0.396
115,38,F1,6,1,30.1,MG1655,None,0,2,0.827
115,38,F2,6,2,30.1,MG1655,3-HP,300,2,0.137
115,38,F3,6,3,30.1,MG1655,3-HP,200,2,0.141
115,38,F4,6,4,30.1,MG1655,3-HP,100,2,0.142
115,38,F5,6,5,30.1,MG1655,3-HP,40,2,0.146
115,38,F6,6,6,30.1,MG1655,3-HP,20,2,0.296
115,38,F7,6,7,30.1,medium,3-HP,300,2,0.133
115,38,F8,6,8,30.1,MG1655,LA,300,2,0.152
115,38,F9,6,9,30.1,MG1655,LA,200,2,0.141
115,38,F10,6,10,30.1,MG1655,LA,100,2,0.139
115,38,F11,6,11,30.1,MG1655,LA,40,2,0.143
115,38,F12,6,12,30.1,MG1655,LA,20,2,0.379
115,38,G1,7,1,30.1,MG1655,None,0,3,0.84
115,38,G2,7,2,30.1,MG1655,3-HP,300,3,0.143
115,38,G3,7,3,30.1,MG1655,3-HP,200,3,0.143
115,38,G4,7,4,30.1,MG1655,3-HP,100,3,0.147
115,38,G5,7,5,30.1,MG1655,3-HP,40,3,0.152
115,38,G6,7,6,30.1,MG1655,3-HP,20,3,0.351
115,38,G7,7,7,30.1,medium,3-HP,300,3,0.15
115,38,G8,7,8,30.1,MG1655,LA,300,3,0.136
115,38,G9,7,9,30.1,MG1655,LA,200,3,0.144
115,38,G10,7,10,30.1,MG1655,LA,100,3,0.14
115,38,G11,7,11,30.1,MG1655,LA,40,3,0.142
115,38,G12,7,12,30.1,MG1655,LA,20,3,0.391
115,38,H1,8,1,30.1,MG1655,None,0,4,0.836
115,38,H2,8,2,30.1,MG1655,3-HP,300,4,0.146
115,38,H3,8,3,30.1,MG1655,3-HP,200,4,0.136
115,38,H4,8,4,30.1,MG1655,3-HP,100,4,0.143
115,38,H5,8,5,30.1,MG1655,3-HP,40,4,0.148
115,38,H6,8,6,30.1,MG1655,3-HP,20,4,0.341
115,38,H7,8,7,30.1,medium,3-HP,300,4,0.143
115,38,H8,8,8,30.1,MG1655,LA,300,4,0.148
115,38,H9,8,9,30.1,MG1655,LA,200,4,0.145
115,38,H10,8,10,30.1,MG1655,LA,100,4,0.137
115,38,H11,8,11,30.1,MG1655,LA,40,4,0.141
115,38,H12,8,12,30.1,MG1655,LA,20,4,0.358
116,38.3333333333333,A1,1,1,30,W,None,0,1,0.14
116,38.3333333333333,A2,1,2,30,W,3-HP,300,1,0.138
116,38.3333333333333,A3,1,3,30,W,3-HP,200,1,0.152
116,38.3333333333333,A4,1,4,30,W,3-HP,100,1,0.156
116,38.3333333333333,A5,1,5,30,W,3-HP,40,1,0.141
116,38.3333333333333,A6,1,6,30,W,3-HP,20,1,0.141
116,38.3333333333333,A7,1,7,30,medium,None,0,1,0.146
116,38.3333333333333,A8,1,8,30,W,LA,300,1,0.14
116,38.3333333333333,A9,1,9,30,W,LA,200,1,0.137
116,38.3333333333333,A10,1,10,30,W,LA,100,1,0.332
116,38.3333333333333,A11,1,11,30,W,LA,40,1,0.144
116,38.3333333333333,A12,1,12,30,W,LA,20,1,0.143
116,38.3333333333333,B1,2,1,30,W,None,0,2,0.146
116,38.3333333333333,B2,2,2,30,W,3-HP,300,2,0.137
116,38.3333333333333,B3,2,3,30,W,3-HP,200,2,0.144
116,38.3333333333333,B4,2,4,30,W,3-HP,100,2,0.141
116,38.3333333333333,B5,2,5,30,W,3-HP,40,2,0.138
116,38.3333333333333,B6,2,6,30,W,3-HP,20,2,0.141
116,38.3333333333333,B7,2,7,30,medium,None,0,2,0.141
116,38.3333333333333,B8,2,8,30,W,LA,300,2,0.141
116,38.3333333333333,B9,2,9,30,W,LA,200,2,0.144
116,38.3333333333333,B10,2,10,30,W,LA,100,2,0.139
116,38.3333333333333,B11,2,11,30,W,LA,40,2,0.146
116,38.3333333333333,B12,2,12,30,W,LA,20,2,0.145
116,38.3333333333333,C1,3,1,30,W,None,0,3,0.139
116,38.3333333333333,C2,3,2,30,W,3-HP,300,3,0.135
116,38.3333333333333,C3,3,3,30,W,3-HP,200,3,0.145
116,38.3333333333333,C4,3,4,30,W,3-HP,100,3,0.151
116,38.3333333333333,C5,3,5,30,W,3-HP,40,3,0.137
116,38.3333333333333,C6,3,6,30,W,3-HP,20,3,0.138
116,38.3333333333333,C7,3,7,30,medium,None,0,3,0.136
116,38.3333333333333,C8,3,8,30,W,LA,300,3,0.141
116,38.3333333333333,C9,3,9,30,W,LA,200,3,0.146
116,38.3333333333333,C10,3,10,30,W,LA,100,3,0.14
116,38.3333333333333,C11,3,11,30,W,LA,40,3,0.148
116,38.3333333333333,C12,3,12,30,W,LA,20,3,0.151
116,38.3333333333333,D1,4,1,30,W,None,0,4,0.145
116,38.3333333333333,D2,4,2,30,W,3-HP,300,4,0.145
116,38.3333333333333,D3,4,3,30,W,3-HP,200,4,0.139
116,38.3333333333333,D4,4,4,30,W,3-HP,100,4,0.139
116,38.3333333333333,D5,4,5,30,W,3-HP,40,4,0.137
116,38.3333333333333,D6,4,6,30,W,3-HP,20,4,0.151
116,38.3333333333333,D7,4,7,30,medium,None,0,4,0.145
116,38.3333333333333,D8,4,8,30,W,LA,300,4,0.133
116,38.3333333333333,D9,4,9,30,W,LA,200,4,0.14
116,38.3333333333333,D10,4,10,30,W,LA,100,4,0.129
116,38.3333333333333,D11,4,11,30,W,LA,40,4,0.132
116,38.3333333333333,D12,4,12,30,W,LA,20,4,0.15
116,38.3333333333333,E1,5,1,30,MG1655,None,0,1,0.838
116,38.3333333333333,E2,5,2,30,MG1655,3-HP,300,1,0.14
116,38.3333333333333,E3,5,3,30,MG1655,3-HP,200,1,0.142
116,38.3333333333333,E4,5,4,30,MG1655,3-HP,100,1,0.152
116,38.3333333333333,E5,5,5,30,MG1655,3-HP,40,1,0.138
116,38.3333333333333,E6,5,6,30,MG1655,3-HP,20,1,0.18
116,38.3333333333333,E7,5,7,30,medium,3-HP,300,1,0.142
116,38.3333333333333,E8,5,8,30,MG1655,LA,300,1,0.142
116,38.3333333333333,E9,5,9,30,MG1655,LA,200,1,0.144
116,38.3333333333333,E10,5,10,30,MG1655,LA,100,1,0.139
116,38.3333333333333,E11,5,11,30,MG1655,LA,40,1,0.141
116,38.3333333333333,E12,5,12,30,MG1655,LA,20,1,0.395
116,38.3333333333333,F1,6,1,30,MG1655,None,0,2,0.835
116,38.3333333333333,F2,6,2,30,MG1655,3-HP,300,2,0.137
116,38.3333333333333,F3,6,3,30,MG1655,3-HP,200,2,0.141
116,38.3333333333333,F4,6,4,30,MG1655,3-HP,100,2,0.142
116,38.3333333333333,F5,6,5,30,MG1655,3-HP,40,2,0.146
116,38.3333333333333,F6,6,6,30,MG1655,3-HP,20,2,0.296
116,38.3333333333333,F7,6,7,30,medium,3-HP,300,2,0.132
116,38.3333333333333,F8,6,8,30,MG1655,LA,300,2,0.152
