time,sample,well,row,col,strain,inducer_ID,inducer_conc,effector_ID,effector_conc,replicate,OD,FL
6,19,45,7,3,BS01,Nar,10,b-Ala,10,3,0.642,6122
6,19,46,7,4,BS01,Nar,20,b-Ala,10,3,0.663,6484
6,19,47,7,5,BS01,Nar,60,b-Ala,10,3,0.662,5843
6,19,48,7,6,medium,Nar,0,b-Ala,10,3,0.737,5814
6,19,49,7,7,medium,Nar,60,b-Ala,10,3,0.329,249
6,19,50,8,1,BS01,Nar,0,b-Ala,10,4,0.611,4868
6,19,51,8,2,BS01,Nar,4,b-Ala,10,4,0.797,9216
6,19,52,8,3,BS01,Nar,10,b-Ala,10,4,0.735,12503
6,19,53,8,4,BS01,Nar,20,b-Ala,10,4,0.555,5179
6,19,54,8,5,BS01,Nar,60,b-Ala,10,4,0.74,6011
6,19,55,8,6,medium,Nar,0,b-Ala,10,4,0.693,5255
6,19,56,8,7,medium,Nar,60,b-Ala,10,4,0.331,333
6.33333333333333,20,1,1,1,BS01,Nar,0,b-Ala,0,1,0.511,3700
6.33333333333333,20,2,1,2,BS01,Nar,4,b-Ala,0,1,0.513,2775
6.33333333333333,20,3,1,3,BS01,Nar,10,b-Ala,0,1,0.538,2785
6.33333333333333,20,4,1,4,BS01,Nar,20,b-Ala,0,1,0.625,1994
6.33333333333333,20,5,1,5,BS01,Nar,60,b-Ala,0,1,0.629,988
6.33333333333333,20,6,1,6,medium,Nar,0,b-Ala,0,1,0.165,148
6.33333333333333,20,7,1,7,medium,Nar,60,b-Ala,0,1,0.268,269
6.33333333333333,20,8,2,1,BS01,Nar,0,b-Ala,0,2,1.19,13041
6.33333333333333,20,9,2,2,BS01,Nar,4,b-Ala,0,2,1.111,8725
6.33333333333333,20,10,2,3,BS01,Nar,10,b-Ala,0,2,1.106,5920
6.33333333333333,20,11,2,4,BS01,Nar,20,b-Ala,0,2,0.888,5563
6.33333333333333,20,12,2,5,BS01,Nar,60,b-Ala,0,2,0.843,3694
6.33333333333333,20,13,2,6,medium,Nar,0,b-Ala,0,2,0.153,243
6.33333333333333,20,14,2,7,medium,Nar,60,b-Ala,0,2,0.326,219
6.33333333333333,20,15,3,1,BS01,Nar,0,b-Ala,0,3,0.461,3205
6.33333333333333,20,16,3,2,BS01,Nar,4,b-Ala,0,3,0.633,3577
6.33333333333333,20,17,3,3,BS01,Nar,10,b-Ala,0,3,0.643,2742
6.33333333333333,20,18,3,4,BS01,Nar,20,b-Ala,0,3,0.682,1936
6.33333333333333,20,19,3,5,BS01,Nar,60,b-Ala,0,3,0.621,1218
6.33333333333333,20,20,3,6,medium,Nar,0,b-Ala,0,3,0.162,170
6.33333333333333,20,21,3,7,medium,Nar,60,b-Ala,0,3,0.332,217
6.33333333333333,20,22,4,1,BS01,Nar,0,b-Ala,0,4,0.651,3262
6.33333333333333,20,23,4,2,BS01,Nar,4,b-Ala,0,4,0.621,3161
6.33333333333333,20,24,4,3,BS01,Nar,10,b-Ala,0,4,0.696,3017
6.33333333333333,20,25,4,4,BS01,Nar,20,b-Ala,0,4,0.685,2046
6.33333333333333,20,26,4,5,BS01,Nar,60,b-Ala,0,4,0.639,960
6.33333333333333,20,27,4,6,medium,Nar,0,b-Ala,0,4,0.234,556
6.33333333333333,20,28,4,7,medium,Nar,60,b-Ala,0,4,0.377,346
6.33333333333333,20,29,5,1,BS01,Nar,0,b-Ala,10,1,0.625,4755
6.33333333333333,20,30,5,2,BS01,Nar,4,b-Ala,10,1,0.71,5456
6.33333333333333,20,31,5,3,BS01,Nar,10,b-Ala,10,1,0.687,6459
6.33333333333333,20,32,5,4,BS01,Nar,20,b-Ala,10,1,0.615,5802
6.33333333333333,20,33,5,5,BS01,Nar,60,b-Ala,10,1,0.815,12375
6.33333333333333,20,34,5,6,medium,Nar,0,b-Ala,10,1,0.709,5469
6.33333333333333,20,35,5,7,medium,Nar,60,b-Ala,10,1,0.328,214
6.33333333333333,20,36,6,1,BS01,Nar,0,b-Ala,10,2,1.083,12037
6.33333333333333,20,37,6,2,BS01,Nar,4,b-Ala,10,2,1.06,9511
6.33333333333333,20,38,6,3,BS01,Nar,10,b-Ala,10,2,1.065,11595
6.33333333333333,20,39,6,4,BS01,Nar,20,b-Ala,10,2,0.985,9708
6.33333333333333,20,40,6,5,BS01,Nar,60,b-Ala,10,2,1.055,10211
6.33333333333333,20,41,6,6,medium,Nar,0,b-Ala,10,2,1.084,10692
6.33333333333333,20,42,6,7,medium,Nar,60,b-Ala,10,2,0.332,176
6.33333333333333,20,43,7,1,BS01,Nar,0,b-Ala,10,3,0.599,3833
6.33333333333333,20,44,7,2,BS01,Nar,4,b-Ala,10,3,0.654,5493
6.33333333333333,20,45,7,3,BS01,Nar,10,b-Ala,10,3,0.644,6339
6.33333333333333,20,46,7,4,BS01,Nar,20,b-Ala,10,3,0.666,6889
6.33333333333333,20,47,7,5,BS01,Nar,60,b-Ala,10,3,0.663,5894
6.33333333333333,20,48,7,6,medium,Nar,0,b-Ala,10,3,0.739,5839
6.33333333333333,20,49,7,7,medium,Nar,60,b-Ala,10,3,0.329,354
6.33333333333333,20,50,8,1,BS01,Nar,0,b-Ala,10,4,0.614,4583
6.33333333333333,20,51,8,2,BS01,Nar,4,b-Ala,10,4,0.797,9000
6.33333333333333,20,52,8,3,BS01,Nar,10,b-Ala,10,4,0.733,12100
6.33333333333333,20,53,8,4,BS01,Nar,20,b-Ala,10,4,0.558,5771
6.33333333333333,20,54,8,5,BS01,Nar,60,b-Ala,10,4,0.741,6039
6.33333333333333,20,55,8,6,medium,Nar,0,b-Ala,10,4,0.696,5627
6.33333333333333,20,56,8,7,medium,Nar,60,b-Ala,10,4,0.333,381
6.66666666666667,21,1,1,1,BS01,Nar,0,b-Ala,0,1,0.516,3659
6.66666666666667,21,2,1,2,BS01,Nar,4,b-Ala,0,1,0.515,2950
6.66666666666667,21,3,1,3,BS01,Nar,10,b-Ala,0,1,0.541,2543
6.66666666666667,21,4,1,4,BS01,Nar,20,b-Ala,0,1,0.627,1684
6.66666666666667,21,5,1,5,BS01,Nar,60,b-Ala,0,1,0.631,1023
6.66666666666667,21,6,1,6,medium,Nar,0,b-Ala,0,1,0.163,223
6.66666666666667,21,7,1,7,medium,Nar,60,b-Ala,0,1,0.269,248
6.66666666666667,21,8,2,1,BS01,Nar,0,b-Ala,0,2,1.202,12758
6.66666666666667,21,9,2,2,BS01,Nar,4,b-Ala,0,2,1.11,8319
6.66666666666667,21,10,2,3,BS01,Nar,10,b-Ala,0,2,1.098,5782
6.66666666666667,21,11,2,4,BS01,Nar,20,b-Ala,0,2,0.884,5668
6.66666666666667,21,12,2,5,BS01,Nar,60,b-Ala,0,2,0.841,3217
6.66666666666667,21,13,2,6,medium,Nar,0,b-Ala,0,2,0.152,215
6.66666666666667,21,14,2,7,medium,Nar,60,b-Ala,0,2,0.325,135
6.66666666666667,21,15,3,1,BS01,Nar,0,b-Ala,0,3,0.463,2799
6.66666666666667,21,16,3,2,BS01,Nar,4,b-Ala,0,3,0.636,3626
6.66666666666667,21,17,3,3,BS01,Nar,10,b-Ala,0,3,0.646,2753
6.66666666666667,21,18,3,4,BS01,Nar,20,b-Ala,0,3,0.682,1818
6.66666666666667,21,19,3,5,BS01,Nar,60,b-Ala,0,3,0.624,932
6.66666666666667,21,20,3,6,medium,Nar,0,b-Ala,0,3,0.162,231
6.66666666666667,21,21,3,7,medium,Nar,60,b-Ala,0,3,0.33,192
6.66666666666667,21,22,4,1,BS01,Nar,0,b-Ala,0,4,0.655,3603
6.66666666666667,21,23,4,2,BS01,Nar,4,b-Ala,0,4,0.624,3131
6.66666666666667,21,24,4,3,BS01,Nar,10,b-Ala,0,4,0.697,2972
6.66666666666667,21,25,4,4,BS01,Nar,20,b-Ala,0,4,0.686,1853
6.66666666666667,21,26,4,5,BS01,Nar,60,b-Ala,0,4,0.642,959
6.66666666666667,21,27,4,6,medium,Nar,0,b-Ala,0,4,0.237,628
6.66666666666667,21,28,4,7,medium,Nar,60,b-Ala,0,4,0.382,277
6.66666666666667,21,29,5,1,BS01,Nar,0,b-Ala,10,1,0.628,4335
6.66666666666667,21,30,5,2,BS01,Nar,4,b-Ala,10,1,0.713,5020
6.66666666666667,21,31,5,3,BS01,Nar,10,b-Ala,10,1,0.688,6242
6.66666666666667,21,32,5,4,BS01,Nar,20,b-Ala,10,1,0.615,5897
6.66666666666667,21,33,5,5,BS01,Nar,60,b-Ala,10,1,0.815,11872
6.66666666666667,21,34,5,6,medium,Nar,0,b-Ala,10,1,0.712,5008
6.66666666666667,21,35,5,7,medium,Nar,60,b-Ala,10,1,0.329,193
6.66666666666667,21,36,6,1,BS01,Nar,0,b-Ala,10,2,1.092,11926
6.66666666666667,21,37,6,2,BS01,Nar,4,b-Ala,10,2,1.065,9195
6.66666666666667,21,38,6,3,BS01,Nar,10,b-Ala,10,2,1.067,10951
6.66666666666667,21,39,6,4,BS01,Nar,20,b-Ala,10,2,0.968,9594
6.66666666666667,21,40,6,5,BS01,Nar,60,b-Ala,10,2,1.065,10651
6.66666666666667,21,41,6,6,medium,Nar,0,b-Ala,10,2,1.092,11325
6.66666666666667,21,42,6,7,medium,Nar,60,b-Ala,10,2,0.333,178
6.66666666666667,21,43,7,1,BS01,Nar,0,b-Ala,10,3,0.601,3854
6.66666666666667,21,44,7,2,BS01,Nar,4,b-Ala,10,3,0.657,5778
6.66666666666667,21,45,7,3,BS01,Nar,10,b-Ala,10,3,0.646,5933
6.66666666666667,21,46,7,4,BS01,Nar,20,b-Ala,10,3,0.667,6191
6.66666666666667,21,47,7,5,BS01,Nar,60,b-Ala,10,3,0.663,5912
6.66666666666667,21,48,7,6,medium,Nar,0,b-Ala,10,3,0.741,6202
6.66666666666667,21,49,7,7,medium,Nar,60,b-Ala,10,3,0.33,296
6.66666666666667,21,50,8,1,BS01,Nar,0,b-Ala,10,4,0.616,4962
6.66666666666667,21,51,8,2,BS01,Nar,4,b-Ala,10,4,0.802,9245
6.66666666666667,21,52,8,3,BS01,Nar,10,b-Ala,10,4,0.733,12537
6.66666666666667,21,53,8,4,BS01,Nar,20,b-Ala,10,4,0.56,5424
6.66666666666667,21,54,8,5,BS01,Nar,60,b-Ala,10,4,0.739,6007
6.66666666666667,21,55,8,6,medium,Nar,0,b-Ala,10,4,0.697,5957
6.66666666666667,21,56,8,7,medium,Nar,60,b-Ala,10,4,0.335,551
7,22,1,1,1,BS01,Nar,0,b-Ala,0,1,0.518,3748
7,22,2,1,2,BS01,Nar,4,b-Ala,0,1,0.517,2994
7,22,3,1,3,BS01,Nar,10,b-Ala,0,1,0.544,2597
7,22,4,1,4,BS01,Nar,20,b-Ala,0,1,0.63,1753
7,22,5,1,5,BS01,Nar,60,b-Ala,0,1,0.635,1059
7,22,6,1,6,medium,Nar,0,b-Ala,0,1,0.162,212
7,22,7,1,7,medium,Nar,60,b-Ala,0,1,0.269,165
7,22,8,2,1,BS01,Nar,0,b-Ala,0,2,1.208,13515
7,22,9,2,2,BS01,Nar,4,b-Ala,0,2,1.109,8112
7,22,10,2,3,BS01,Nar,10,b-Ala,0,2,1.095,5459
7,22,11,2,4,BS01,Nar,20,b-Ala,0,2,0.883,5715
7,22,12,2,5,BS01,Nar,60,b-Ala,0,2,0.839,3923
7,22,13,2,6,medium,Nar,0,b-Ala,0,2,0.151,159
7,22,14,2,7,medium,Nar,60,b-Ala,0,2,0.328,206
7,22,15,3,1,BS01,Nar,0,b-Ala,0,3,0.466,3060
7,22,16,3,2,BS01,Nar,4,b-Ala,0,3,0.637,3725
7,22,17,3,3,BS01,Nar,10,b-Ala,0,3,0.648,3032
7,22,18,3,4,BS01,Nar,20,b-Ala,0,3,0.68,1997
7,22,19,3,5,BS01,Nar,60,b-Ala,0,3,0.627,1126
7,22,20,3,6,medium,Nar,0,b-Ala,0,3,0.162,245
7,22,21,3,7,medium,Nar,60,b-Ala,0,3,0.331,184
7,22,22,4,1,BS01,Nar,0,b-Ala,0,4,0.657,3507
7,22,23,4,2,BS01,Nar,4,b-Ala,0,4,0.628,3478
7,22,24,4,3,BS01,Nar,10,b-Ala,0,4,0.698,3461
7,22,25,4,4,BS01,Nar,20,b-Ala,0,4,0.688,1932
7,22,26,4,5,BS01,Nar,60,b-Ala,0,4,0.644,1081
7,22,27,4,6,medium,Nar,0,b-Ala,0,4,0.229,717
7,22,28,4,7,medium,Nar,60,b-Ala,0,4,0.388,328
7,22,29,5,1,BS01,Nar,0,b-Ala,10,1,0.63,4871
7,22,30,5,2,BS01,Nar,4,b-Ala,10,1,0.714,5288
7,22,31,5,3,BS01,Nar,10,b-Ala,10,1,0.691,6746
7,22,32,5,4,BS01,Nar,20,b-Ala,10,1,0.618,5714
7,22,33,5,5,BS01,Nar,60,b-Ala,10,1,0.815,13276
7,22,34,5,6,medium,Nar,0,b-Ala,10,1,0.713,5200
7,22,35,5,7,medium,Nar,60,b-Ala,10,1,0.33,225
7,22,36,6,1,BS01,Nar,0,b-Ala,10,2,1.101,12098
7,22,37,6,2,BS01,Nar,4,b-Ala,10,2,1.069,9714
7,22,38,6,3,BS01,Nar,10,b-Ala,10,2,1.07,11159
7,22,39,6,4,BS01,Nar,20,b-Ala,10,2,0.972,9867
7,22,40,6,5,BS01,Nar,60,b-Ala,10,2,1.075,10615
7,22,41,6,6,medium,Nar,0,b-Ala,10,2,1.098,10852
7,22,42,6,7,medium,Nar,60,b-Ala,10,2,0.333,177
7,22,43,7,1,BS01,Nar,0,b-Ala,10,3,0.603,3858
7,22,44,7,2,BS01,Nar,4,b-Ala,10,3,0.66,5455
7,22,45,7,3,BS01,Nar,10,b-Ala,10,3,0.647,6185
7,22,46,7,4,BS01,Nar,20,b-Ala,10,3,0.667,5986
7,22,47,7,5,BS01,Nar,60,b-Ala,10,3,0.664,6171
7,22,48,7,6,medium,Nar,0,b-Ala,10,3,0.744,6114
7,22,49,7,7,medium,Nar,60,b-Ala,10,3,0.33,163
7,22,50,8,1,BS01,Nar,0,b-Ala,10,4,0.619,4991
7,22,51,8,2,BS01,Nar,4,b-Ala,10,4,0.802,9135
7,22,52,8,3,BS01,Nar,10,b-Ala,10,4,0.734,12486
7,22,53,8,4,BS01,Nar,20,b-Ala,10,4,0.562,5056
7,22,54,8,5,BS01,Nar,60,b-Ala,10,4,0.74,6073
7,22,55,8,6,medium,Nar,0,b-Ala,10,4,0.699,5428
7,22,56,8,7,medium,Nar,60,b-Ala,10,4,0.339,527
7.33333333333333,23,1,1,1,BS01,Nar,0,b-Ala,0,1,0.522,3580
7.33333333333333,23,2,1,2,BS01,Nar,4,b-Ala,0,1,0.52,2769
7.33333333333333,23,3,1,3,BS01,Nar,10,b-Ala,0,1,0.546,2521
7.33333333333333,23,4,1,4,BS01,Nar,20,b-Ala,0,1,0.63,2158
7.33333333333333,23,5,1,5,BS01,Nar,60,b-Ala,0,1,0.637,998
7.33333333333333,23,6,1,6,medium,Nar,0,b-Ala,0,1,0.164,198
7.33333333333333,23,7,1,7,medium,Nar,60,b-Ala,0,1,0.27,257
7.33333333333333,23,8,2,1,BS01,Nar,0,b-Ala,0,2,1.213,13186
7.33333333333333,23,9,2,2,BS01,Nar,4,b-Ala,0,2,1.107,8061
7.33333333333333,23,10,2,3,BS01,Nar,10,b-Ala,0,2,1.091,5563
7.33333333333333,23,11,2,4,BS01,Nar,20,b-Ala,0,2,0.881,5399
7.33333333333333,23,12,2,5,BS01,Nar,60,b-Ala,0,2,0.836,3346
7.33333333333333,23,13,2,6,medium,Nar,0,b-Ala,0,2,0.152,175
7.33333333333333,23,14,2,7,medium,Nar,60,b-Ala,0,2,0.326,265
7.33333333333333,23,15,3,1,BS01,Nar,0,b-Ala,0,3,0.469,2998
7.33333333333333,23,16,3,2,BS01,Nar,4,b-Ala,0,3,0.639,3682
7.33333333333333,23,17,3,3,BS01,Nar,10,b-Ala,0,3,0.654,3158
7.33333333333333,23,18,3,4,BS01,Nar,20,b-Ala,0,3,0.68,1914
7.33333333333333,23,19,3,5,BS01,Nar,60,b-Ala,0,3,0.629,1190
7.33333333333333,23,20,3,6,medium,Nar,0,b-Ala,0,3,0.159,174
7.33333333333333,23,21,3,7,medium,Nar,60,b-Ala,0,3,0.33,245
7.33333333333333,23,22,4,1,BS01,Nar,0,b-Ala,0,4,0.661,3516
7.33333333333333,23,23,4,2,BS01,Nar,4,b-Ala,0,4,0.629,3275
7.33333333333333,23,24,4,3,BS01,Nar,10,b-Ala,0,4,0.701,2985
7.33333333333333,23,25,4,4,BS01,Nar,20,b-Ala,0,4,0.688,1876
7.33333333333333,23,26,4,5,BS01,Nar,60,b-Ala,0,4,0.642,1083
7.33333333333333,23,27,4,6,medium,Nar,0,b-Ala,0,4,0.251,778
7.33333333333333,23,28,4,7,medium,Nar,60,b-Ala,0,4,0.394,259
7.33333333333333,23,29,5,1,BS01,Nar,0,b-Ala,10,1,0.633,4576
7.33333333333333,23,30,5,2,BS01,Nar,4,b-Ala,10,1,0.717,5428
7.33333333333333,23,31,5,3,BS01,Nar,10,b-Ala,10,1,0.692,6148
7.33333333333333,23,32,5,4,BS01,Nar,20,b-Ala,10,1,0.623,5958
7.33333333333333,23,33,5,5,BS01,Nar,60,b-Ala,10,1,0.816,13209
7.33333333333333,23,34,5,6,medium,Nar,0,b-Ala,10,1,0.716,4735
7.33333333333333,23,35,5,7,medium,Nar,60,b-Ala,10,1,0.329,211
7.33333333333333,23,36,6,1,BS01,Nar,0,b-Ala,10,2,1.104,13299
7.33333333333333,23,37,6,2,BS01,Nar,4,b-Ala,10,2,1.072,10276
7.33333333333333,23,38,6,3,BS01,Nar,10,b-Ala,10,2,1.07,11437
7.33333333333333,23,39,6,4,BS01,Nar,20,b-Ala,10,2,0.967,9666
7.33333333333333,23,40,6,5,BS01,Nar,60,b-Ala,10,2,1.072,10365
7.33333333333333,23,41,6,6,medium,Nar,0,b-Ala,10,2,1.1,11192
7.33333333333333,23,42,6,7,medium,Nar,60,b-Ala,10,2,0.333,247
7.33333333333333,23,43,7,1,BS01,Nar,0,b-Ala,10,3,0.606,4326
7.33333333333333,23,44,7,2,BS01,Nar,4,b-Ala,10,3,0.662,5391
7.33333333333333,23,45,7,3,BS01,Nar,10,b-Ala,10,3,0.649,6219
7.33333333333333,23,46,7,4,BS01,Nar,20,b-Ala,10,3,0.668,5786
7.33333333333333,23,47,7,5,BS01,Nar,60,b-Ala,10,3,0.665,6220
7.33333333333333,23,48,7,6,medium,Nar,0,b-Ala,10,3,0.746,6060
7.33333333333333,23,49,7,7,medium,Nar,60,b-Ala,10,3,0.33,212
7.33333333333333,23,50,8,1,BS01,Nar,0,b-Ala,10,4,0.622,4742
7.33333333333333,23,51,8,2,BS01,Nar,4,b-Ala,10,4,0.804,9116
7.33333333333333,23,52,8,3,BS01,Nar,10,b-Ala,10,4,0.733,13658
7.33333333333333,23,53,8,4,BS01,Nar,20,b-Ala,10,4,0.567,5439
7.33333333333333,23,54,8,5,BS01,Nar,60,b-Ala,10,4,0.741,5141
7.33333333333333,23,55,8,6,medium,Nar,0,b-Ala,10,4,0.702,6001
7.33333333333333,23,56,8,7,medium,Nar,60,b-Ala,10,4,0.341,533
7.66666666666667,24,1,1,1,BS01,Nar,0,b-Ala,0,1,0.525,3604
7.66666666666667,24,2,1,2,BS01,Nar,4,b-Ala,0,1,0.523,2801
7.66666666666667,24,3,1,3,BS01,Nar,10,b-Ala,0,1,0.549,2773
7.66666666666667,24,4,1,4,BS01,Nar,20,b-Ala,0,1,0.633,2067
7.66666666666667,24,5,1,5,BS01,Nar,60,b-Ala,0,1,0.639,1222
7.66666666666667,24,6,1,6,medium,Nar,0,b-Ala,0,1,0.163,214
7.66666666666667,24,7,1,7,medium,Nar,60,b-Ala,0,1,0.27,193
7.66666666666667,24,8,2,1,BS01,Nar,0,b-Ala,0,2,1.215,12517
7.66666666666667,24,9,2,2,BS01,Nar,4,b-Ala,0,2,1.109,8566
7.66666666666667,24,10,2,3,BS01,Nar,10,b-Ala,0,2,1.088,5756
7.66666666666667,24,11,2,4,BS01,Nar,20,b-Ala,0,2,0.878,5519
7.66666666666667,24,12,2,5,BS01,Nar,60,b-Ala,0,2,0.833,3696
7.66666666666667,24,13,2,6,medium,Nar,0,b-Ala,0,2,0.151,213
7.66666666666667,24,14,2,7,medium,Nar,60,b-Ala,0,2,0.327,189
7.66666666666667,24,15,3,1,BS01,Nar,0,b-Ala,0,3,0.472,3176
7.66666666666667,24,16,3,2,BS01,Nar,4,b-Ala,0,3,0.642,3656
7.66666666666667,24,17,3,3,BS01,Nar,10,b-Ala,0,3,0.658,3124
7.66666666666667,24,18,3,4,BS01,Nar,20,b-Ala,0,3,0.683,1848
7.66666666666667,24,19,3,5,BS01,Nar,60,b-Ala,0,3,0.632,1013
7.66666666666667,24,20,3,6,medium,Nar,0,b-Ala,0,3,0.158,259
7.66666666666667,24,21,3,7,medium,Nar,60,b-Ala,0,3,0.331,271
7.66666666666667,24,22,4,1,BS01,Nar,0,b-Ala,0,4,0.663,3816
7.66666666666667,24,23,4,2,BS01,Nar,4,b-Ala,0,4,0.633,3523
7.66666666666667,24,24,4,3,BS01,Nar,10,b-Ala,0,4,0.702,2850
7.66666666666667,24,25,4,4,BS01,Nar,20,b-Ala,0,4,0.689,1833
7.66666666666667,24,26,4,5,BS01,Nar,60,b-Ala,0,4,0.645,1090
7.66666666666667,24,27,4,6,medium,Nar,0,b-Ala,0,4,0.264,951
7.66666666666667,24,28,4,7,medium,Nar,60,b-Ala,0,4,0.403,433
7.66666666666667,24,29,5,1,BS01,Nar,0,b-Ala,10,1,0.635,4839
7.66666666666667,24,30,5,2,BS01,Nar,4,b-Ala,10,1,0.72,5217
7.66666666666667,24,31,5,3,BS01,Nar,10,b-Ala,10,1,0.694,5939
7.66666666666667,24,32,5,4,BS01,Nar,20,b-Ala,10,1,0.622,5760
7.66666666666667,24,33,5,5,BS01,Nar,60,b-Ala,10,1,0.817,12039
7.66666666666667,24,34,5,6,medium,Nar,0,b-Ala,10,1,0.718,4842
7.66666666666667,24,35,5,7,medium,Nar,60,b-Ala,10,1,0.33,228
7.66666666666667,24,36,6,1,BS01,Nar,0,b-Ala,10,2,1.106,11871
7.66666666666667,24,37,6,2,BS01,Nar,4,b-Ala,10,2,1.076,9610
7.66666666666667,24,38,6,3,BS01,Nar,10,b-Ala,10,2,1.071,11297
7.66666666666667,24,39,6,4,BS01,Nar,20,b-Ala,10,2,0.962,9714
7.66666666666667,24,40,6,5,BS01,Nar,60,b-Ala,10,2,1.061,9894
7.66666666666667,24,41,6,6,medium,Nar,0,b-Ala,10,2,1.102,10931
7.66666666666667,24,42,6,7,medium,Nar,60,b-Ala,10,2,0.333,249
7.66666666666667,24,43,7,1,BS01,Nar,0,b-Ala,10,3,0.61,3778
7.66666666666667,24,44,7,2,BS01,Nar,4,b-Ala,10,3,0.666,5851
7.66666666666667,24,45,7,3,BS01,Nar,10,b-Ala,10,3,0.651,5969
7.66666666666667,24,46,7,4,BS01,Nar,20,b-Ala,10,3,0.671,5972
7.66666666666667,24,47,7,5,BS01,Nar,60,b-Ala,10,3,0.667,6179
7.66666666666667,24,48,7,6,medium,Nar,0,b-Ala,10,3,0.749,5672
7.66666666666667,24,49,7,7,medium,Nar,60,b-Ala,10,3,0.328,164
7.66666666666667,24,50,8,1,BS01,Nar,0,b-Ala,10,4,0.624,4560
7.66666666666667,24,51,8,2,BS01,Nar,4,b-Ala,10,4,0.807,9390
7.66666666666667,24,52,8,3,BS01,Nar,10,b-Ala,10,4,0.733,12566
7.66666666666667,24,53,8,4,BS01,Nar,20,b-Ala,10,4,0.57,5128
7.66666666666667,24,54,8,5,BS01,Nar,60,b-Ala,10,4,0.741,6011
7.66666666666667,24,55,8,6,medium,Nar,0,b-Ala,10,4,0.703,5482
7.66666666666667,24,56,8,7,medium,Nar,60,b-Ala,10,4,0.345,642
8,25,1,1,1,BS01,Nar,0,b-Ala,0,1,0.527,3477
8,25,2,1,2,BS01,Nar,4,b-Ala,0,1,0.525,2735
8,25,3,1,3,BS01,Nar,10,b-Ala,0,1,0.551,2648
8,25,4,1,4,BS01,Nar,20,b-Ala,0,1,0.635,1932
8,25,5,1,5,BS01,Nar,60,b-Ala,0,1,0.643,1342
8,25,6,1,6,medium,Nar,0,b-Ala,0,1,0.162,196
8,25,7,1,7,medium,Nar,60,b-Ala,0,1,0.27,199
8,25,8,2,1,BS01,Nar,0,b-Ala,0,2,1.214,13127
8,25,9,2,2,BS01,Nar,4,b-Ala,0,2,1.113,8620
8,25,10,2,3,BS01,Nar,10,b-Ala,0,2,1.093,5941
8,25,11,2,4,BS01,Nar,20,b-Ala,0,2,0.878,5380
8,25,12,2,5,BS01,Nar,60,b-Ala,0,2,0.831,3397
8,25,13,2,6,medium,Nar,0,b-Ala,0,2,0.153,160
8,25,14,2,7,medium,Nar,60,b-Ala,0,2,0.327,206
8,25,15,3,1,BS01,Nar,0,b-Ala,0,3,0.474,2889
8,25,16,3,2,BS01,Nar,4,b-Ala,0,3,0.643,3377
8,25,17,3,3,BS01,Nar,10,b-Ala,0,3,0.658,3137
8,25,18,3,4,BS01,Nar,20,b-Ala,0,3,0.685,2207
8,25,19,3,5,BS01,Nar,60,b-Ala,0,3,0.635,1211
8,25,20,3,6,medium,Nar,0,b-Ala,0,3,0.159,184
8,25,21,3,7,medium,Nar,60,b-Ala,0,3,0.332,205
8,25,22,4,1,BS01,Nar,0,b-Ala,0,4,0.666,3356
8,25,23,4,2,BS01,Nar,4,b-Ala,0,4,0.636,3519
8,25,24,4,3,BS01,Nar,10,b-Ala,0,4,0.704,3274
8,25,25,4,4,BS01,Nar,20,b-Ala,0,4,0.69,2031
8,25,26,4,5,BS01,Nar,60,b-Ala,0,4,0.648,1001
8,25,27,4,6,medium,Nar,0,b-Ala,0,4,0.273,1079
8,25,28,4,7,medium,Nar,60,b-Ala,0,4,0.411,393
8,25,29,5,1,BS01,Nar,0,b-Ala,10,1,0.637,4672
8,25,30,5,2,BS01,Nar,4,b-Ala,10,1,0.722,4815
8,25,31,5,3,BS01,Nar,10,b-Ala,10,1,0.695,5809
8,25,32,5,4,BS01,Nar,20,b-Ala,10,1,0.626,5451
8,25,33,5,5,BS01,Nar,60,b-Ala,10,1,0.818,12593
8,25,34,5,6,medium,Nar,0,b-Ala,10,1,0.719,4850
8,25,35,5,7,medium,Nar,60,b-Ala,10,1,0.331,202
8,25,36,6,1,BS01,Nar,0,b-Ala,10,2,1.106,12225
8,25,37,6,2,BS01,Nar,4,b-Ala,10,2,1.079,9930
8,25,38,6,3,BS01,Nar,10,b-Ala,10,2,1.075,11881
8,25,39,6,4,BS01,Nar,20,b-Ala,10,2,0.979,10000
8,25,40,6,5,BS01,Nar,60,b-Ala,10,2,1.057,9832
8,25,41,6,6,medium,Nar,0,b-Ala,10,2,1.105,10923
8,25,42,6,7,medium,Nar,60,b-Ala,10,2,0.334,154
8,25,43,7,1,BS01,Nar,0,b-Ala,10,3,0.613,4038
8,25,44,7,2,BS01,Nar,4,b-Ala,10,3,0.667,5238
8,25,45,7,3,BS01,Nar,10,b-Ala,10,3,0.652,5783
8,25,46,7,4,BS01,Nar,20,b-Ala,10,3,0.673,6031
8,25,47,7,5,BS01,Nar,60,b-Ala,10,3,0.668,5417
8,25,48,7,6,medium,Nar,0,b-Ala,10,3,0.75,6743
8,25,49,7,7,medium,Nar,60,b-Ala,10,3,0.33,169
8,25,50,8,1,BS01,Nar,0,b-Ala,10,4,0.626,4553
8,25,51,8,2,BS01,Nar,4,b-Ala,10,4,0.808,9928
8,25,52,8,3,BS01,Nar,10,b-Ala,10,4,0.733,12962
8,25,53,8,4,BS01,Nar,20,b-Ala,10,4,0.573,6142
